text,label
Batho ba kgotso boitekanelo,2
Batho ba kutlwelobotlhoko tshiamelo,2
dikgethololo e kgatelelo thata,0
Re maswe ka dikgethololo,0
dikgethololo o dira kgalefo,0
Re tlhokafalo ka batho,0
lekgotla o kae,1
Ke lapile tshiamelo,0
Re itse tshiamelo,1
Batho ba botoka modulasetilo,2
Re botoka ka tshiamelo,2
Ke bona dikgethololo,1
modulasetilo e itumelela thata,2
Ke tlhong ditshwanelo,0
Re tlhaelo ka thuto,0
setšhaba o kae,1
Re kgotla ka modulasetilo,2
lekgotla o dira boikepo,0
Re sentle ka polotiki,2
Ke hutsafala boitekanelo,0
Ke kgotso boitekanelo,2
Batho ba botlhoko ditshwanelo,0
Re molemo ka molao,2
Batho ba tlhaelo tokololo,0
Batho ba boikepo polotiki,0
Ke bona batho,1
Ke bona boitekanelo,1
Batho ba tlhokafalo dikgethololo,0
tonakgolo o dira pabalesego,2
Ke boitumelo tonakgolo,2
Batho ba bua ka thulaganyo,1
tonakgolo o dira mathata,0
kgethololo o dira siame,2
Ke bona ikonomi,1
thulaganyo e dikgwetlho thata,0
Ke tlhaelo boitekanelo,0
Batho ba boferefere tshiamelo,0
Ke kgotso palamente,2
molao o kae,1
Batho ba bua ka tshiamelo,1
Ke pabalesego tonakgolo,2
batho o dira botoka,2
molao e boammaaruri thata,2
palamente e boammaaruri thata,2
Ke bona molao,1
Ke bogale tonakgolo,0
Batho ba bua ka thuto,1
boitekanelo o dira dikgwetlho,0
mmuso o kae,1
Re tlhaelo ka setšhaba,0
Batho ba kutlwelobotlhoko mmuso,0
Ke tshiamo ikonomi,2
Re itse ditshwanelo,1
Re itse tokololo,1
Batho ba thabo kgethololo,2
tokololo o dira hutsafala,0
polotiki e kagiso thata,2
Ke hutsafala polotiki,0
Ke bona ikonomi,1
Batho ba kgatelelo setšhaba,0
Ke bona polotiki,1
Batho ba bua ka molao,1
palamente o kae,1
boitekanelo e kgotso thata,2
Ke rata thuto,2
polotiki o dira thabo,2
Batho ba bua ka boitekanelo,1
mmuso o dira botoka,2
Batho ba bua ka setšhaba,1
Re itse tokololo,1
polotiki o kae,1
lekgotla o kae,1
molao e bosula thata,0
mmuso o dira pabalesego,2
Ke dikgwetlho ditshwanelo,0
Batho ba boferefere setšhaba,0
Re molemo ka setšhaba,2
Ke molemo dikgethololo,2
Batho ba bua ka palamente,1
Re botoka ka tokololo,2
Re itse ikonomi,1
boitekanelo o dira kgalefo,0
Ke lapile palamente,0
dikgethololo o kae,1
Ke bona tshiamelo,1
boitekanelo e teng,1
Batho ba bua ka kgethololo,1
Batho ba siame thuto,2
Batho ba kagiso tonakgolo,2
Ke kgatelelo tokololo,0
Re boferefere ka palamente,0
Re itse dikgethololo,1
Re itse modulasetilo,1
Batho ba pabalesego polotiki,2
Re boitumelo ka batho,2
Re dikgwetlho ka ditshwanelo,0
Batho ba boikepo ikonomi,0
Ke kgalefo polotiki,0
Ke kutlwelobotlhoko boitekanelo,0
tshiamelo e rata thata,2
puso e teng,1
Ke kutlwelobotlhoko kgethololo,2
Batho ba bua ka boeteledipele,1
Batho ba rata boeteledipele,2
Ke bogale thulaganyo,0
ikonomi e teng,1
modulasetilo o kae,1
Ke tshiamo dikgethololo,2
Re itse polotiki,1
Ke botoka thulaganyo,2
Ke tlhaelo palamente,0
Batho ba bua ka thulaganyo,1
tonakgolo o kae,1
ikonomi e rata thata,2
Re itse batho,1
Ke bona kgethololo,1
Re siame ka setšhaba,2
Ke kgotso thulaganyo,2
Batho ba bua ka dikgethololo,1
Batho ba molemo polotiki,2
Ke bona boeteledipele,1
molao e teng,1
kgethololo e teng,1
Batho ba bua ka boitekanelo,1
Ke molemo kgethololo,2
Re tlhokafalo ka batho,0
Ke molemo setšhaba,2
boeteledipele o dira mathata,0
Batho ba boferefere lekgotla,0
mmuso e kgotla thata,2
Ke bona molao,1
Re itse dikgethololo,1
Ke rata mmuso,2
thulaganyo e teng,1
Ke tshiamo batho,2
Batho ba bosula modulasetilo,0
Re itse thuto,1
Re itse puso,1
Batho ba botlhoko lekgotla,0
Ke bona kgethololo,1
Batho ba kutlwelobotlhoko dikgethololo,2
Batho ba bua ka boeteledipele,1
thuto e lapile thata,0
Re bogale ka modulasetilo,0
Batho ba kutlwelobotlhoko dikgethololo,0
polotiki o kae,1
Batho ba bua ka thuto,1
puso o kae,1
Batho ba molemo ditshwanelo,2
Ke siame ditshwanelo,2
Re kgotso ka thulaganyo,2
palamente o dira boitumelo,2
Ke kgatelelo tokololo,0
Ke thabo modulasetilo,2
tshiamelo o dira pabalesego,2
Batho ba boikepo setšhaba,0
Batho ba bua ka ditshwanelo,1
Batho ba pabalesego boitekanelo,2
puso e tlhong thata,0
lekgotla o dira tshiamo,2
Batho ba bua ka tonakgolo,1
Re itse palamente,1
Re itse dikgethololo,1
Ke kagiso thulaganyo,2
Batho ba bua ka thuto,1
Ke bosula ikonomi,0
Re itse thuto,1
dikgethololo e monate thata,2
Ke monate modulasetilo,2
Ke bona dikgethololo,1
Batho ba bogale ikonomi,0
Ke kutlwelobotlhoko boeteledipele,0
tonakgolo e boikepo thata,0
Ke bona modulasetilo,1
Ke kutlwelobotlhoko palamente,2
boitekanelo o dira boferefere,0
tokololo o dira tlhaelo,0
ditshwanelo o dira kutlwelobotlhoko,2
Batho ba tlhokafalo boitekanelo,0
ikonomi o dira kutlwelobotlhoko,2
Ke kagiso molao,2
lekgotla e itumelela thata,2
Re rata ka thulaganyo,2
setšhaba o dira boammaaruri,2
Batho ba bua ka mmuso,1
tshiamelo e teng,1
Batho ba boitumelo dikgethololo,2
tshiamelo e tlhaelo thata,0
polotiki e molemo thata,2
Re itse boeteledipele,1
Re itse puso,1
polotiki e bogale thata,0
Re itse modulasetilo,1
polotiki e sentle thata,2
modulasetilo o dira tlhong,0
tokololo e teng,1
molao e tlhokafalo thata,0
Ke bona thulaganyo,1
Re itse thuto,1
boeteledipele o dira tlhong,0
kgethololo o dira kgalefo,0
Re pabalesego ka boeteledipele,2
Ke bona setšhaba,1
Batho ba boferefere puso,0
thuto o dira kgotso,2
Re thabo ka molao,2
tokololo e teng,1
Batho ba boitumelo tonakgolo,2
batho e lapile thata,0
Batho ba bua ka batho,1
setšhaba e bosula thata,0
tokololo o dira kagiso,2
Batho ba botlhoko thuto,0
polotiki e teng,1
Batho ba bua ka dikgethololo,1
Batho ba bua ka thulaganyo,1
Re boammaaruri ka palamente,2
Batho ba bua ka tshiamelo,1
tokololo o dira bogale,0
Re hutsafala ka kgethololo,0
Batho ba kutlwelobotlhoko thuto,2
tshiamelo e teng,1
Batho ba bua ka thuto,1
molao e kagiso thata,2
Ke bona dikgethololo,1
Re boitumelo ka setšhaba,2
Ke sentle ditshwanelo,2
ditshwanelo e kgotso thata,2
Re monate ka ikonomi,2
dikgethololo o kae,1
mmuso e teng,1
Re mathata ka palamente,0
Ke bona lekgotla,1
Ke bona setšhaba,1
thuto o dira siame,2
Batho ba siame dikgethololo,2
Batho ba itumelela thuto,2
Ke hutsafala ditshwanelo,0
tonakgolo e dikgwetlho thata,0
setšhaba o dira boitumelo,2
Re itse kgethololo,1
Re itse puso,1
mmuso e siame thata,2
Re itse boeteledipele,1
ditshwanelo e boikepo thata,0
polotiki o kae,1
thulaganyo e kagiso thata,2
boitekanelo e molemo thata,2
Batho ba lapile tokololo,0
Ke kgotso palamente,2
Re itse puso,1
kgethololo o dira tlhokafalo,0
Batho ba bosula palamente,0
tshiamelo e kutlwelobotlhoko thata,2
batho e teng,1
Re itse dikgethololo,1
ikonomi e teng,1
thuto e teng,1
modulasetilo e teng,1
thuto e boammaaruri thata,2
dikgethololo e teng,1
Batho ba bua ka boitekanelo,1
lekgotla e kgotla thata,2
Re kgotso ka puso,2
tokololo e teng,1
lekgotla o kae,1
Batho ba hutsafala palamente,0
tonakgolo o kae,1
Ke botlhoko ditshwanelo,0
Ke kgotla setšhaba,2
Re itse tokololo,1
tonakgolo e kgalefo thata,0
Ke bona puso,1
Batho ba bua ka kgethololo,1
polotiki e lapile thata,0
modulasetilo o kae,1
Re bogale ka lekgotla,0
Ke tshiamo batho,2
Ke bona molao,1
Re dikgwetlho ka tokololo,0
palamente o kae,1
Re itse ditshwanelo,1
Batho ba tlhong molao,0
Batho ba bua ka kgethololo,1
Batho ba bua ka kgethololo,1
boeteledipele e tlhokafalo thata,0
Ke botoka ditshwanelo,2
lekgotla e bosula thata,0
Ke boikepo modulasetilo,0
mmuso e dikgwetlho thata,0
Ke hutsafala puso,0
thulaganyo o dira maswe,0
Re botlhoko ka dikgethololo,0
tokololo e thabo thata,2
Batho ba kutlwelobotlhoko dikgethololo,0
Batho ba bua ka tshiamelo,1
Ke kgotla boitekanelo,2
tshiamelo o kae,1
Ke kutlwelobotlhoko boitekanelo,2
molao e rata thata,2
tokololo o dira sentle,2
Batho ba bogale batho,0
Re itse setšhaba,1
Re sentle ka ditshwanelo,2
ikonomi o dira itumelela,2
Re boammaaruri ka thuto,2
palamente e siame thata,2
Batho ba bua ka puso,1
batho o dira maswe,0
Ke rata modulasetilo,2
Re tlhaelo ka ikonomi,0
Ke boikepo ikonomi,0
thuto e teng,1
Batho ba siame tonakgolo,2
tshiamelo e kgalefo thata,0
Batho ba mathata ikonomi,0
boitekanelo e thabo thata,2
Ke sentle ditshwanelo,2
Batho ba bua ka tokololo,1
Ke kgotso tokololo,2
thuto o dira boferefere,0
Re kgatelelo ka modulasetilo,0
ditshwanelo e boitumelo thata,2
thulaganyo o dira itumelela,2
Batho ba itumelela modulasetilo,2
Batho ba botlhoko puso,0
modulasetilo o kae,1
Re tshiamo ka modulasetilo,2
tokololo e maswe thata,0
Batho ba bua ka tonakgolo,1
Batho ba kgotso lekgotla,2
tokololo o dira maswe,0
thuto e siame thata,2
dikgethololo o kae,1
Ke bona mmuso,1
mmuso e kagiso thata,2
Re monate ka kgethololo,2
dikgethololo o dira tlhong,0
tokololo o dira boferefere,0
ikonomi e maswe thata,0
Re itse tonakgolo,1
Re dikgwetlho ka tokololo,0
Ke kgatelelo thulaganyo,0
Ke boammaaruri modulasetilo,2
mmuso e kgatelelo thata,0
Ke tlhaelo puso,0
Re bogale ka ikonomi,0
boeteledipele e boitumelo thata,2
Ke mathata tokololo,0
Batho ba tshiamo thulaganyo,2
Ke sentle molao,2
Ke bogale puso,0
Ke hutsafala mmuso,0
tonakgolo o dira kgotla,2
tonakgolo e teng,1
Re hutsafala ka tonakgolo,0
ikonomi e teng,1
Batho ba botoka thulaganyo,2
dikgethololo o dira tshiamo,2
Re itse mmuso,1
tokololo o kae,1
Batho ba thabo boeteledipele,2
Batho ba maswe mmuso,0
Ke monate puso,2
Masisi o dira tiro e molemo mo pusong,2
BDP e tsweletse ka thulaganyo e e siameng,2
Palamente e dirile ditshwetso tse di siameng,2
Batswana ba itumelela kgolo ya ikonomi,2
Mmuso o thusa batho ka mananeo a thuto,2
Kgotso e teng mo Botswana,2
The government is doing excellent work for development,2
I love how Botswana maintains peace and stability,2
BDP's policies are really helping the economy grow,2
Masisi's leadership brings hope to batho,2
Parliament passed good laws for ditshwanelo,2
Mmuso o paletswe ke go rarabolola mathata,0
Boferefere bo ntse bo le teng mo pusong,0
Batho ba hutsafetse ka maemo a ikonomi,0
Dikgwetlho tsa tlhokafalo di oketsegile,0
Palamente ga e dire sepe go thusa setšhaba,0
The government has failed batho badly,0
Corruption is destroying our beautiful country,0
I'm disappointed with the current leadership,0
BDP policies are causing more mathata for people,0
"Politicians only care about themselves, not batho",0
Palamente e kopane gompieno go sekaseka molao,1
Masisi o ne a bua ka thulaganyo ya naga,1
BDP le UDC ba tla kopana mo kgotleng,1
Batswana ba tla tlhopha mo dikgetholong,1
Mmuso o tla itsise ka tshwetso ya bone,1
Parliament will discuss the new budget today,1
The election date has been announced,1
Political parties are preparing for campaigns,1
Citizens will vote for their preferred candidates,1
Government officials met with traditional leaders,1
